"nombre","nombre_oficial","pais_operador","operador","usos","finalidad","clase_orbita","periodo","masa","fecha","NORAD"
"SNaP-3-1  (Space and Missile Defense Command NanoSat Program)","SNaP-3-1","USA","US Southern Command","Military","Communications","LEO",98,,06/12/2013,39468
"S-Net-1","S-Net-1","Germany","Technical University Berlin","Civil","Technology Development","LEO","96,2",9,31/01/2018,43186
"S-Net-2","S-Net-2","Germany","Technical University Berlin","Civil","Technology Development","LEO","96,2",9,31/01/2018,43187
"S-Net-3","S-Net-3","Germany","Technical University Berlin","Civil","Technology Development","LEO","96,2",9,31/01/2018,43188
"S-Net-4","S-Net-4","Germany","Technical University Berlin","Civil","Technology Development","LEO","96,2",9,31/01/2018,43189
"SNUGLITE","SNUGLITE","South Korea","Seoul National University","Civil","Technology Development","LEO","96,3",3,03/12/2018,43784
"SNUSat-2","SNUSat-2","South Korea","Seoul National University","Civil","Technology Development","LEO","96,3",4,03/12/2018,43782
"SOCRATES  (Space Optical Communications Research Advanced TEchnology Satellite)","SOCRATES","Japan","National Institute of Information and Communications Technology (JPN)","Commercial","Technology Development","LEO","97,17",48,24/05/2014,39768
"SOHLA 1 (Space Oriented Higashiosaka Leading Association, Maido 1)","SOHLA 1","Japan","Astrotech SOHLA","Civil","Technology Development","LEO",98,50,23/01/2009,33496
"SOKRAT","SOKRAT","Russia","Moscow State University","Civil","Space Science","LEO","95,2",4,05/07/2019,44404
"SONATE (SOlutus NAno satteliTE)","SONATE","Germany","University of Würzburg","Civil","Technology Development","LEO","95,2",1,05/07/2019,44400
"SORCE (SOlar Radiation and Climate Experiment)","SOlar Radiation and Climate Experiment (SORCE)","USA","National Aeronautics and Space Administration (NASA) Earth Science Office/Laboratory for Atmospheric and Space Physics, Univ. of Colorado","Government/Civil","Space Science","LEO",97,315,25/01/2003,27651
"SORTIE (Scintillation Observations and Response of the Ionosphere to Electrodynamics)","SORTIE","USA","COSMIAC (Configurable Space Microsystems Innovations & Applications Center) ","Government","Space Science","LEO","92,8",9,19/02/2020,45264
"South Asia Satellite (GSAT 9)","South Asia Satellite","India","South Asian Association for Regional Cooperation","Government","Communications","GEO","1436,11",2.230,06/05/2017,42695
"SpaceBEE 10","SpaceBEE 10","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46305
"SpaceBEE 11 ","SpaceBEE 11 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46307
"SpaceBEE 12","SpaceBEE 12","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46309
"SpaceBEE 13","SpaceBEE 13","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46310
"SpaceBEE 14 ","SpaceBEE 14 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46311
"SpaceBEE 15","SpaceBEE 15","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46302
"SpaceBEE 16","SpaceBEE 16","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46308
"SpaceBEE 17","SpaceBEE 17","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46306
"SpaceBEE 18","SpaceBEE 18","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46304
"SpaceBEE 19","SpaceBEE 19","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46303
"SpaceBEE 20 ","SpaceBEE 20 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46301
"SpaceBEE 21 ","SpaceBEE 21 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,02/09/2020,46300
"SpaceBEE 39 ","SpaceBEE 39 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46958
"SpaceBEE NZ1 ","SpaceBEE NZ1 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46959
"SpaceBEE NZ2 ","SpaceBEE NZ2 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46957
"SpaceBEE NZ3","SpaceBEE NZ3","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46938
"SpaceBEE NZ4 ","SpaceBEE NZ4 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46939
"SpaceBEE NZ5 ","SpaceBEE NZ5 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46941
"SpaceBEE NZ6 ","SpaceBEE NZ6 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46942
"SpaceBEE 1","SpaceBEE 1","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",1,11/01/2018,43142
"SpaceBEE 2","SpaceBEE 2","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",1,11/01/2018,43141
"SpaceBEE 22 ","SpaceBEE 22 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46953
"SpaceBEE 23 ","SpaceBEE 23 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46960
"SpaceBEE 24 ","SpaceBEE 24 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46952
"SpaceBEE 25 ","SpaceBEE 25 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46951
"SpaceBEE 26 ","SpaceBEE 26 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46956
"SpaceBEE 27 ","SpaceBEE 27 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46950
"SpaceBEE 28 ","SpaceBEE 28 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46948
"SpaceBEE 29 ","SpaceBEE 29 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46949
"SpaceBEE 3","SpaceBEE 3","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",1,11/01/2018,43140
"SpaceBEE 30 ","SpaceBEE 30 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46946
"SpaceBEE 31 ","SpaceBEE 31 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46947
"SpaceBEE 32 ","SpaceBEE 32 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46945
"SpaceBEE 33 ","SpaceBEE 33 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46944
"SpaceBEE 34","SpaceBEE 34","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46933
"SpaceBEE 35","SpaceBEE 35","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46934
"SpaceBEE 36 ","SpaceBEE 36 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46935
"SpaceBEE 37 ","SpaceBEE 37 ","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46936
"SpaceBEE 38","SpaceBEE 38","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",2,20/11/2020,46937
"SpaceBEE 4","SpaceBEE 4","USA","Swarm Technologies","Commercial","Communications","LEO","94,5",1,11/01/2018,43139
"SpaceBEE 5","SpaceBEE 5","USA","Swarm Technologies","Commercial","Communications","LEO","96,3",2,03/12/2018,43817
"SpaceBEE 6","SpaceBEE 6","USA","Swarm Technologies","Commercial","Communications","LEO","96,3",2,03/12/2018,43818
"SpaceBEE 7","SpaceBEE 7","USA","Swarm Technologies","Commercial","Communications","LEO","96,3",2,03/12/2018,43816
"SpaceBEE 8","SpaceBEE 8","USA","Swarm Technologies","Commercial","Communications","LEO","93,6",2,29/06/2019,44371
"SpaceBEE 9","SpaceBEE 9","USA","Swarm Technologies","Commercial","Communications","LEO","93,6",2,29/06/2019,44370
"Spaceway 3","Spaceway 3","USA","Hughes Space and Communications Co. ","Commercial","Communications","GEO","1436,1",6.100,14/08/2007,32018
"Spaceway F2","Spaceway F2","USA","DirecTV, Inc.","Commercial","Communications","GEO","1436,1",5.993,16/11/2005,28903
"Spainsat","Spainsat","Spain","Hisdesat/Ministry of Defense","Military","Communications","GEO","1436,1",3.680,11/03/2006,28946
"SPARC-1 (Space Plug and Play Architecture Research CubeSat-1)","SPARC-1","USA/Sweden","Air Force Research Laboratory/Swedish Defense Materiel Administration","Military","Technology Development","LEO","94,7",8,05/05/2019,44226
"Spark-1","Spark-1","China","Shanghai Engineering Center for Microsatellites","Government","Earth Observation","LEO","98,94",50,21/12/2016,41900
"Spark-2","Spark-2","China","Shanghai Engineering Center for Microsatellites","Government","Earth Observation","LEO","98,96",50,21/12/2016,41901
"SPATIUM-I","SPATIUM-I","Japan/Singapore","Kyushu Institute of Technology (KIT)/Nanyang Technological University (NTU)","Civil","Technology Development","LEO","92,6",3,06/10/2018,43638
"Spektr-R/RadioAstron","Spektr-R/RadioAstron","Multinational","Astro Space Center of Moscow/Russian Academy of Sciences","Government","Space Science","Elliptical",11.520,3.660,18/07/2011,37755
"SPIRALE-A (Système Préparatoire Infra-Rouge pour l'Alerte)","SPIRALE-A","France","Ministry of Defense/General Delegation for Ordnance (DGA)","Military","Technology Development","Elliptical",547,117,11/02/2009,33751
"SPIRALE-B (Système Préparatoire Infra-Rouge pour l'Alerte)","SPIRALE-B","France","Ministry of Defense/General Delegation for Ordnance (DGA)","Military","Technology Development","Elliptical",314,117,11/02/2009,33752
"SpooQy-1","SpooQy-1","Singapore","National University of Singapore","Civil","Space Science","LEO","92,7",4,17/06/2019,44332
"Spot 6 (Système Probatoire d’Observation de la Terre)","Spot 6","France/Belgium/Sweden","Spot Image","Commercial","Earth Observation","LEO","98,73",720,09/09/2012,38755
"Spot 7 (Système Probatoire d’Observation de la Terre)","Spot 7","France/Belgium/Sweden","Spot Image","Commercial","Earth Observation","LEO","97,77",714,30/06/2014,40053
"SPROUT  (SPace Research On Unique Technology)","SPROUT","Japan","Nihon University","Civil","Technology Development","LEO","97,13",7,24/05/2014,39770
"SRMSat (Sri Ramaswamy Memorial Satellite)","SRMSat","India","SRM University","Civil","Technology Development","LEO","102,1",11,12/10/2011,37841
"SRSS-1 (Sudan Remote Sensing Satellite 1)","SSRS-1","Sudan","Government of Sudan","Government","Earth Observation","LEO","94,5",50,03/11/2019,44704
"SSOT (Sistema Satelital para la Observación de la Tierra)","SSOT","Chile","Chilean Air Force","Government/Military","Earth Observation","LEO","97,2",117,17/12/2011,38011
"SSTL-S1-4 ","SSTL-S1-4","United Kingdom","Surrey Satellite Technology Ltd.","Commercial","Earth Observation","LEO","96,3",440,16/09/2018,43618
"ST-2 (Singapore-Taiwan 2)","ST-2","Singapore/Taiwan","Singapore Telecommunications Ltd. (SingTel)/Chunghwa Telecom Co. Ltd.","Commercial","Communications","GEO","1436,12",5.090,20/05/2011,37606
"Star One C1","Star One C1","Brazil","Embratel Star One","Commercial","Communications","GEO",1436,4.100,14/11/2007,32293
"Star One C2","Star One C2","Brazil","Embratel Star One","Commercial","Communications","GEO","1436,1",4.100,18/04/2008,32768
"Star One C3","Star One C3","Brazil","Embratel Star One","Commercial","Communications","GEO","1437,78",3.225,10/11/2012,38991
"Star One C4","Star One C4","Brazil","Embratel Star One","Commercial","Communications","GEO","1436,1",5.634,15/07/2015,40733
"Star One D1","Star One D1","Brazil","Embratel Star One","Commercial","Communications","GEO","1434,7",6.433,21/12/2016,41904
"Starlink-1007","Starlink-1007","USA","SpaceX","Commercial","Communications","LEO","95,9",227,11/11/2019,44713
"Starlink-1008","Starlink-1008","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44714
"Starlink-1009","Starlink-1009","USA","SpaceX","Commercial","Communications","LEO","95,5",227,11/11/2019,44715
"Starlink-1010","Starlink-1010","USA","SpaceX","Commercial","Communications","LEO","95,3",227,11/11/2019,44716
"Starlink-1011","Starlink-1011","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44717
"Starlink-1012","Starlink-1012","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44718
"Starlink-1013","Starlink-1013","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44719
"Starlink-1014","Starlink-1014","USA","SpaceX","Commercial","Communications","LEO","94,6",227,11/11/2019,44720
"Starlink-1015","Starlink-1015","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44721
"Starlink-1016","Starlink-1016","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44722
"Starlink-1017","Starlink-1017","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44723
"Starlink-1019","Starlink-1019","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44724
"Starlink-1020","Starlink-1020","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44725
"Starlink-1021","Starlink-1021","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44726
"Starlink-1022","Starlink-1022","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44727
"Starlink-1023","Starlink-1023","USA","SpaceX","Commercial","Communications","LEO","95,8",227,11/11/2019,44728
"Starlink-1024","Starlink-1024","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44729
"Starlink-1025","Starlink-1025","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44730
"Starlink-1026","Starlink-1026","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44731
"Starlink-1027","Starlink-1027","USA","SpaceX","Commercial","Communications","LEO",96,227,11/11/2019,44732
"Starlink-1028","Starlink-1028","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44733
"Starlink-1029","Starlink-1029","USA","SpaceX","Commercial","Communications","LEO","92,3",227,11/11/2019,44734
"Starlink-1030","Starlink-1030","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44735
"Starlink-1031","Starlink-1031","USA","SpaceX","Commercial","Communications","LEO","95,7",227,11/11/2019,44736
"Starlink-1032","Starlink-1032","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44737
"Starlink-1033","Starlink-1033","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44738
"Starlink-1034","Starlink-1034","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44757
"Starlink-1035","Starlink-1035","USA","SpaceX","Commercial","Communications","LEO",96,227,11/11/2019,44740
"Starlink-1036","Starlink-1036","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44741
"Starlink-1037","Starlink-1037","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44742
"Starlink-1038","Starlink-1038","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44743
"Starlink-1039","Starlink-1039","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44744
"Starlink-1041","Starlink-1041","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44746
"Starlink-1042","Starlink-1042","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44747
"Starlink-1043","Starlink-1043","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44748
"Starlink-1044","Starlink-1044","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44749
"Starlink-1045","Starlink-1045","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44750
"Starlink-1046","Starlink-1046","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44751
"Starlink-1047","Starlink-1047","USA","SpaceX","Commercial","Communications","LEO","95,7",227,11/11/2019,44752
"Starlink-1048","Starlink-1048","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44753
"Starlink-1049","Starlink-1049","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44754
"Starlink-1050","Starlink-1050","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44755
"Starlink-1051","Starlink-1051","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44756
"Starlink-1052","Starlink-1052","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44739
"Starlink-1053","Starlink-1053","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44758
"Starlink-1054","Starlink-1054","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44759
"Starlink-1055","Starlink-1055","USA","SpaceX","Commercial","Communications","LEO","95,6",227,11/11/2019,44760
